   0.18597,  -0.28306,   0.84522,   0.71530,  -0.37714,  -0.15708,  -0.75393,  -0.68712,   0.63675,   0.69536,   0.63055,  -0.58755,   0.10399,  -0.44371,   0.27610,   0.67757
  -0.09541,   0.33371,   0.27229,  -0.33581,   0.36952,   0.60587,   0.18127,   0.31350,   0.87377,   0.55999,  -0.10151,  -0.07169,  -0.30644,   0.52184,  -0.62140,  -0.70463
   0.49661,   0.45835,  -0.01985,  -0.24282,  -0.05338,   0.62424,   0.67734,   0.37665,   0.05402,  -0.15196,  -0.09801,  -0.08818,  -0.25632,   0.01896,  -0.18324,  -0.22105
   0.60305,  -0.18013,   0.39571,  -0.41232,   0.37918,   0.86679,   0.29013,   0.01882,  -0.09674,   0.46254,  -0.10100,  -0.05862,   0.36316,   0.25850,  -0.00492,  -0.01284
   0.75373,   0.22071,   0.44203,  -0.42692,   0.36491,   0.46285,   0.79187,  -0.08292,  -0.53018,  -0.05149,  -0.10284,   0.41036,   0.77110,  -0.06032,   0.44221,   0.09121
   0.25658,  -0.47505,   0.66857,  -0.33957,   0.20371,  -0.02375,   0.83101,  -0.02988,  -0.18517,  -0.09901,  -0.46707,  -0.16177,   0.68628,   0.46079,   0.44787,   0.69006
   0.72873,  -0.11150,   0.04066,  -0.72630,   0.51205,   0.79612,   0.74420,   0.02527,  -0.19094,  -0.01245,  -0.51757,   0.74792,  -0.56311,   0.12044,  -0.57616,  -0.45725
   0.74299,  -0.35406,  -0.22061,  -0.70952,   0.74292,   0.47772,   0.41035,  -0.21035,  -0.07551,   0.25869,   0.87786,   0.69468,  -0.20575,   0.37056,  -0.33714,  -0.41994
   0.69477,   0.36085,   0.09328,  -0.59952,   0.54044,   0.68796,   0.85502,  -0.09076,   0.19077,  -0.07403,  -0.62531,   0.86200,  -0.31519,   0.45671,  -0.14356,  -0.50998
   0.02885,  -0.29802,   0.70738,  -0.50855,   0.59087,   0.88532,   0.83415,  -0.39047,  -0.63082,  -0.30468,  -0.33238,   0.80021,   0.52440,   0.82871,   0.58434,   0.20884
  -0.11421,  -0.41688,   0.69232,  -0.63728,   0.69938,   0.38562,   0.77388,   0.44625,  -0.22085,  -0.03571,  -0.28328,   0.67996,   0.28468,   0.60927,   0.48119,   0.81011
   0.67545,  -0.04855,  -0.11201,  -0.56525,   0.70484,   0.57445,   0.34364,  -0.02924,  -0.29423,   0.66339,  -0.65356,   0.69275,  -0.79843,   0.08652,  -0.41689,  -0.19617
   0.00872,   0.24541,  -0.05256,  -0.37514,   0.33263,   0.30135,   0.14659,  -0.07634,  -0.26894,   0.12114,  -0.55511,   0.65297,  -0.27672,   0.48430,  -0.08453,  -0.28485
   0.60410,  -0.24536,   0.09627,  -0.69897,   0.15791,   0.58400,   0.41587,   0.18558,  -0.42824,  -0.08527,  -0.60514,   0.93750,  -0.49616,   0.55394,  -0.22683,  -0.38584
  -0.03309,  -0.16551,   0.89159,  -0.55276,   0.55664,   0.13042,   0.81078,  -0.10454,   0.06103,  -0.45110,  -0.62654,   0.75726,  -0.55492,  -0.04529,   0.05889,   0.26547
   0.73544,   0.29944,   0.57817,  -0.56497,   0.74052,   0.13799,   0.53896,   0.41884,  -0.78221,  -0.63809,   0.14994,   0.30201,   0.65707,  -0.16650,   0.51320,   0.06937
  -0.11771,   0.28093,   0.01084,  -0.04653,   0.77910,  -0.40167,   0.25828,   0.06663,  -0.77041,   0.56513,  -0.33023,  -0.29002,  -0.53674,   0.20405,  -0.54385,  -0.45010
  -0.18420,  -0.10844,   0.52097,  -0.48475,   0.57096,   0.28448,   0.11298,   0.54129,  -0.63346,   0.39358,  -0.75184,  -0.09336,  -0.44549,   0.50141,   0.04600,  -0.35470
   0.17744,  -0.16536,   0.19353,  -0.40573,   0.52708,  -0.02396,   0.56360,  -0.02856,  -0.38812,  -0.24784,  -0.72606,  -0.06627,  -0.25971,   0.51702,   0.07191,  -0.54000
  -0.17288,   0.23905,   0.53977,  -0.43600,   0.47027,   0.55875,   0.67569,   0.12376,  -0.56861,  -0.54987,  -0.42548,  -0.03887,  -0.47096,   0.45617,   0.22782,  -0.21388
  -0.34607,  -0.34955,   0.61546,  -0.33967,   0.67436,  -0.18434,   0.03917,   0.73305,  -0.62350,  -0.58114,  -0.62282,  -0.09525,   0.27614,   0.40703,   0.02805,   0.64094
  -0.47001,   0.07540,  -0.40233,  -0.44732,   0.01639,  -0.38004,  -0.25268,   0.06586,  -0.50139,   0.26640,  -0.86258,  -0.21794,  -0.59710,   0.03150,  -0.57660,  -0.38216
   0.41800,   0.15715,   0.71552,  -0.05154,   0.18872,   0.03132,   0.21809,   0.25019,  -0.33481,   0.21864,  -0.40914,  -0.26292,  -0.47666,  -0.16954,  -0.39158,  -0.47629
   0.25602,   0.69670,  -0.24165,  -0.37607,   0.76320,   0.76499,   0.69943,   0.06833,  -0.76025,  -0.31286,  -0.66930,  -0.59926,  -0.48615,   0.19262,  -0.11259,  -0.16798
   0.10533,  -0.14976,  -0.02637,   0.00396,   0.14931,   0.37112,   0.33455,   0.41724,  -0.44735,  -0.27492,  -0.69282,  -0.10420,  -0.38369,   0.17068,  -0.50589,  -0.05025
  -0.17307,   0.13656,   0.24033,  -0.36971,   0.61286,  -0.05223,  -0.01407,  -0.02474,   0.14113,  -0.81976,  -0.56585,  -0.40097,  -0.39424,   0.41961,  -0.17325,   0.58046
   0.67053,  -0.16407,   0.13070,   0.36182,  -0.44571,  -0.06345,   0.31186,  -0.15150,   0.56748,   0.43679,  -0.63968,  -0.21338,  -0.58300,  -0.35144,  -0.25590,  -0.58034
  -0.04804,   0.63654,  -0.46771,   0.12171,  -0.34493,  -0.18014,  -0.01158,   0.33133,   0.53376,   0.18580,  -0.26773,  -0.47803,  -0.44281,  -0.52583,   0.20174,  -0.36325
   0.54400,   0.71035,  -0.14377,   0.17651,  -0.69316,   0.05217,   0.70295,   0.05421,   0.72234,  -0.19112,  -0.17201,  -0.52284,  -0.69704,  -0.58893,   0.12693,  -0.42780
   0.56473,  -0.13965,  -0.10324,  -0.00127,  -0.19850,   0.27814,   0.79116,  -0.03843,   0.48794,   0.35157,  -0.34974,  -0.45295,  -0.39524,  -0.72151,   0.09787,   0.20449
  -0.19544,   0.45941,   0.32973,  -0.16384,  -0.69706,  -0.04432,   0.83934,  -0.34498,   0.52349,   0.00152,  -0.39310,  -0.76871,   0.03358,  -0.54133,   0.35217,   0.05908
   0.80634,   0.10749,   0.10419,  -0.25975,  -0.38369,   0.38996,   0.14420,   0.05368,   0.31618,   0.68754,   0.27821,  -0.24857,  -0.45628,  -0.61388,  -0.35344,  -0.40537
   0.11109,  -0.02269,  -0.20457,  -0.24629,  -0.28463,   0.10389,  -0.14686,  -0.05090,   0.46647,   0.10594,  -0.18811,  -0.24915,  -0.69713,  -0.59014,   0.21873,  -0.13662
   0.23477,   0.28426,  -0.50942,  -0.12082,  -0.14151,   0.78158,   0.03818,  -0.38163,   0.73090,   0.36875,  -0.08410,  -0.50935,  -0.57254,  -0.43519,   0.61288,   0.25498
   0.08915,   0.06853,  -0.16969,  -0.31042,   0.37416,   0.29062,  -0.54292,  -0.42873,   0.80007,  -0.40608,  -0.46224,  -0.43458,  -0.10475,  -0.34797,  -0.10150,  -0.05375
   0.08316,  -0.26359,   0.04958,  -0.00511,  -0.51643,   0.62151,  -0.22422,  -0.25067,   0.72660,  -0.46717,   0.62502,  -0.40423,  -0.36858,  -0.36598,  -0.08619,   0.25512
  -0.08260,  -0.25346,  -0.43124,  -0.26963,  -0.58446,   0.71264,  -0.53548,  -0.27163,   0.79421,   0.33848,  -0.11471,  -0.16032,  -0.63995,  -0.49390,  -0.14351,  -0.15787
   0.25138,   0.11161,  -0.42007,  -0.56339,  -0.29272,   0.17233,   0.12834,  -0.07177,   0.52718,   0.07281,  -0.45701,   0.21376,  -0.67788,  -0.30692,  -0.60336,  -0.35281
  -0.21803,  -0.40686,  -0.30387,  -0.28591,  -0.18014,   0.27685,  -0.45682,  -0.27328,   0.55216,  -0.37299,  -0.63454,   0.05476,  -0.56835,  -0.29781,   0.28136,   0.47342
  -0.31882,  -0.03447,  -0.24678,  -0.64605,   0.03027,   0.44774,  -0.14411,  -0.30789,   0.49392,  -0.06719,  -0.22041,  -0.57785,  -0.27238,  -0.10210,  -0.02437,   0.48358
   0.12295,  -0.46113,  -0.50881,  -0.67440,  -0.37956,   0.01394,  -0.44080,  -0.17826,   0.84637,  -0.02847,  -0.09010,  -0.04627,  -0.16751,  -0.42536,   0.02488,   0.21437
   0.05378,  -0.23402,   0.01887,  -0.22470,  -0.29671,  -0.10374,  -0.18415,  -0.09291,   0.40542,   0.59221,  -0.35234,   0.05017,  -0.80702,  -0.28515,  -0.38408,   0.27995
   0.29975,  -0.47898,  -0.53138,  -0.49116,  -0.21075,   0.34096,   0.40584,  -0.36620,   0.72517,   0.16732,  -0.37473,  -0.29359,  -0.63018,  -0.30209,  -0.10181,  -0.00098
  -0.25551,   0.34940,  -0.36626,  -0.58195,   0.23283,   0.05620,  -0.31674,   0.16574,   0.88959,  -0.42661,   0.24251,  -0.10811,  -0.57759,  -0.47848,  -0.02906,  -0.11041
  -0.10596,  -0.00747,  -0.36933,  -0.47678,   0.08611,   0.21165,   0.02290,   0.20545,   0.72644,  -0.23373,   0.25247,  -0.02777,   0.16104,  -0.53884,   0.01571,   0.17075
  -0.38816,  -0.11984,  -0.17845,  -0.53635,   0.01649,  -0.35728,  -0.03676,  -0.13856,   0.22185,  -0.63740,   0.16374,  -0.18252,  -0.40316,  -0.38660,   0.13710,   0.20389
  -0.28074,  -0.37174,  -0.41245,  -0.06753,   0.43610,  -0.22907,  -0.13994,  -0.45494,   0.86089,   0.16656,  -0.42641,  -0.18202,  -0.49197,  -0.06870,   0.10919,  -0.10607
  -0.21025,  -0.80784,  -0.61545,  -0.10955,  -0.38835,  -0.29016,  -0.06788,  -0.23655,   0.83295,  -0.38809,  -0.37705,   0.04344,  -0.83738,  -0.09690,   0.61008,   0.08328
  -0.41213,  -0.19970,  -0.14225,  -0.20319,  -0.30142,   0.26773,   0.15122,  -0.22822,   0.02706,  -0.45045,  -0.43844,  -0.31427,  -0.76184,  -0.32250,  -0.49744,  -0.24947
  -0.10482,   0.34922,  -0.42295,  -0.52856,  -0.07266,  -0.41398,  -0.27788,  -0.05710,   0.37660,  -0.49927,   0.34272,   0.15368,  -0.42306,   0.23191,  -0.18966,  -0.23082
  -0.40153,  -0.29632,  -0.37203,  -0.36002,  -0.47835,  -0.06131,  -0.02382,  -0.42200,   0.83084,  -0.23798,   0.18414,  -0.05018,  -0.13011,   0.17702,  -0.02289,   0.19577
   0.17682,   0.88980,   0.37277,   0.71789,   0.43087,   0.79489,  -0.77088,  -0.47228,  -0.35600,  -0.18522,   0.86105,   0.38100,  -0.01216,   0.67380,  -0.15545,  -0.61233
  -0.24570,   0.45852,   0.15854,   0.73645,   0.84528,   0.93750,  -0.45290,  -0.62080,   0.70404,  -0.23892,  -0.52187,  -0.44140,   0.04954,   0.52897,  -0.33705,  -0.70419
  -0.48111,   0.53708,  -0.40941,   0.60886,   0.86117,   0.43120,  -0.69349,  -0.59762,   0.18024,  -0.54306,  -0.70954,   0.60505,   0.21915,   0.50315,  -0.42664,  -0.30347
  -0.03972,  -0.11842,   0.62701,   0.66284,   0.68511,   0.80234,  -0.76289,  -0.69179,   0.02059,  -0.24512,  -0.44661,   0.13028,   0.24070,   0.87820,   0.83228,   0.16134
   0.46130,   0.64825,   0.70640,   0.89434,   0.79115,  -0.40881,  -0.89869,  -0.45252,  -0.19147,  -0.06462,   0.67450,   0.50876,  -0.40123,   0.68281,   0.00646,   0.79473
   0.35934,   0.78641,   0.34149,   0.55648,   0.35713,   0.64983,  -0.66806,  -0.55460,   0.91989,   0.35322,  -0.33320,  -0.42940,  -0.16891,   0.43383,  -0.43403,  -0.70586
  -0.55681,  -0.49109,  -0.21133,   0.41175,   0.88778,   0.35029,  -0.93750,  -0.61088,  -0.04919,  -0.45691,  -0.66829,  -0.31389,  -0.44475,   0.33683,  -0.55105,  -0.58822
  -0.52963,   0.31242,  -0.80458,   0.31839,   0.40084,  -0.13068,  -0.83081,  -0.77850,  -0.13787,  -0.49790,  -0.63462,   0.32230,   0.14347,   0.30325,   0.24358,  -0.68926
  -0.57249,   0.36511,  -0.30477,   0.50099,   0.69608,  -0.39202,  -0.84000,  -0.66832,  -0.55116,   0.46401,  -0.77803,  -0.54701,  -0.35578,   0.50602,  -0.55335,  -0.02390
  -0.49175,  -0.12763,  -0.59464,   0.44213,  -0.00853,   0.08246,  -0.66876,  -0.53079,  -0.43874,  -0.10864,   0.50149,   0.20356,   0.22190,   0.48649,   0.71983,   0.93750
   0.56269,  -0.48573,   0.28903,   0.71121,   0.59807,  -0.47608,  -0.78523,  -0.73868,   0.58378,  -0.66409,  -0.44506,  -0.58134,  -0.65298,  -0.50734,  -0.73111,  -0.39166
  -0.09609,  -0.64020,   0.15301,   0.86060,   0.39628,  -0.31081,  -0.80850,  -0.87806,   0.51315,  -0.66283,  -0.56005,  -0.39768,   0.13472,  -0.43368,  -0.34741,  -0.57306
  -0.60767,  -0.80084,  -0.38384,   0.32067,   0.58748,  -0.48879,  -0.88947,  -0.60326,   0.43355,  -0.05759,  -0.03685,  -0.34435,   0.21372,   0.02336,   0.15524,  -0.42584
  -0.50905,  -0.35054,  -0.41938,   0.89573,   0.42096,  -0.82306,  -0.75611,  -0.81505,   0.16956,   0.41024,  -0.66479,  -0.00682,   0.27972,  -0.63962,   0.87435,   0.16614
  -0.01980,  -0.21159,  -0.67375,   0.75122,   0.46094,  -0.47681,  -0.84735,   0.46489,  -0.32222,   0.74424,   0.15646,   0.07910,   0.44033,  -0.00629,   0.11472,   0.92890
  -0.08411,  -0.29295,  -0.21131,   0.60306,   0.62928,  -0.27930,  -0.55589,  -0.64001,   0.79691,  -0.66225,  -0.81580,   0.26851,  -0.46206,  -0.14193,  -0.51243,  -0.76691
  -0.08136,   0.77816,  -0.28766,   0.81699,  -0.18535,  -0.54419,  -0.44976,  -0.82983,   0.46904,  -0.06657,  -0.36014,  -0.06658,  -0.14988,  -0.59707,  -0.22318,  -0.55902
  -0.39440,  -0.81851,  -0.09615,   0.69457,   0.67136,  -0.37227,  -0.68609,  -0.46329,   0.10293,   0.35168,  -0.63314,  -0.03768,  -0.06348,  -0.57073,  -0.47399,   0.60043
  -0.44618,  -0.54088,  -0.02983,   0.91672,  -0.30436,  -0.42832,  -0.61421,  -0.68350,  -0.50439,   0.63626,  -0.50025,  -0.40432,  -0.44262,  -0.43038,  -0.03757,   0.08104
  -0.33479,  -0.08316,  -0.26473,   0.74755,   0.50529,  -0.42919,   0.16686,   0.18607,  -0.52001,   0.82578,   0.52214,  -0.17505,  -0.07292,  -0.73416,  -0.34369,  -0.16895
   0.03112,  -0.19421,   0.32185,   0.64753,  -0.47744,  -0.62459,  -0.30119,   0.34245,  -0.08712,   0.57664,  -0.27599,   0.49017,  -0.10555,  -0.66894,  -0.36819,  -0.39661
  -0.02718,  -0.42632,  -0.64856,   0.69459,   0.02403,  -0.54025,  -0.78343,   0.17595,   0.80980,   0.33459,  -0.07781,  -0.35979,  -0.43809,  -0.39764,  -0.58971,  -0.23765
  -0.17388,  -0.04603,  -0.72920,   0.52007,  -0.07068,  -0.53316,  -0.58478,  -0.17266,   0.25504,  -0.03724,   0.09510,  -0.36085,  -0.37232,  -0.59753,  -0.45989,  -0.55942
  -0.39144,  -0.36494,   0.08316,   0.93750,  -0.34835,  -0.69181,   0.22751,   0.09268,   0.36189,   0.76098,  -0.86835,  -0.25189,   0.31386,  -0.50990,  -0.15025,  -0.47491
   0.45159,  -0.16068,  -0.37575,   0.72892,  -0.52063,  -0.56567,  -0.07572,   0.02133,  -0.42976,   0.75002,  -0.12901,  -0.43178,   0.77788,  -0.35494,   0.10485,  -0.24531
