  -0.55149,  -0.03180,   0.87207,  -0.18297,   0.90004,   0.93750,  -0.85719,   0.93224,  -0.79253,  -0.77453
   0.93568,   0.93750,   0.50940,  -0.28989,   0.54672,  -0.31151,   0.93750,  -0.27505,  -0.84641,  -0.79408
   0.81305,   0.02285,  -0.39403,  -0.27014,  -0.23991,   0.20371,  -0.66402,  -0.38192,   0.93750,  -0.30160
  -0.61933,  -0.54415,   0.93750,   0.55959,   0.89510,   0.23579,   0.92905,  -0.57923,  -0.80841,  -0.27459
   0.93750,   0.93414,   0.75404,  -0.22998,   0.73159,  -0.46678,   0.78189,  -0.58036,  -0.88225,  -0.09239
  -0.31899,   0.93699,  -0.51071,  -0.80101,   0.93267,  -0.67172,   0.92174,   0.86311,  -0.51956,  -0.62645
  -0.68195,  -0.55278,  -0.32105,  -0.42908,   0.93750,  -0.74648,   0.93254,   0.92672,  -0.58414,   0.81305
   0.93750,  -0.02121,   0.02500,  -0.69083,  -0.03094,  -0.87303,  -0.36793,   0.93750,  -0.93750,   0.23800
  -0.24197,  -0.39170,  -0.44233,   0.80004,  -0.12190,  -0.63074,   0.92539,   0.93715,  -0.37033,   0.93314
   0.46404,   0.93750,   0.08076,  -0.27281,  -0.13545,  -0.83381,   0.87209,  -0.36595,  -0.86770,   0.93750
   0.28694,  -0.02863,  -0.50034,   0.93750,  -0.93691,   0.80482,   0.86482,  -0.71641,  -0.93750,   0.79768
  -0.55695,  -0.73004,  -0.24823,   0.00995,  -0.15639,   0.25637,  -0.22048,  -0.29833,   0.78935,   0.62781
   0.86277,   0.93750,  -0.16810,  -0.01632,  -0.08080,  -0.85121,   0.93174,   0.93750,  -0.92023,   0.93750
  -0.31823,   0.11351,  -0.27220,   0.86016,  -0.01992,   0.93750,  -0.93729,   0.93750,  -0.26408,  -0.57836
  -0.07482,  -0.25472,  -0.76137,   0.93750,  -0.26382,   0.93750,   0.93719,  -0.67155,  -0.53609,  -0.48805
  -0.32792,  -0.39515,   0.93750,   0.28573,   0.88676,  -0.60710,   0.93550,  -0.66759,  -0.71667,   0.37958
  -0.61038,  -0.22609,   0.03224,  -0.08781,   0.45709,  -0.17353,   0.87239,  -0.24068,   0.77744,  -0.13413
   0.54409,   0.93750,  -0.92834,  -0.59445,  -0.69302,  -0.68897,  -0.40485,   0.93750,  -0.93576,   0.93750
  -0.49652,  -0.24823,  -0.13562,   0.93676,  -0.10377,   0.93750,  -0.56060,   0.93750,  -0.30476,  -0.30339
   0.40862,   0.88545,  -0.57903,  -0.35019,  -0.53910,  -0.50318,  -0.68211,   0.93750,  -0.80042,   0.93750
   0.13522,   0.93750,  -0.89942,  -0.71577,  -0.21678,  -0.83912,   0.04196,   0.93750,  -0.79302,   0.93750
   0.93750,   0.93750,   0.51119,  -0.05791,   0.00550,   0.09812,  -0.25622,  -0.93121,  -0.93189,  -0.33476
   0.11544,   0.93750,  -0.10632,   0.93750,   0.43351,   0.33034,   0.61048,   0.34284,  -0.04749,  -0.79827
  -0.16656,  -0.78020,  -0.51049,   0.93750,  -0.93750,   0.75552,   0.86099,  -0.53260,  -0.48662,   0.82619
   0.93750,  -0.27244,  -0.64319,   0.24252,  -0.05563,   0.08149,  -0.81265,   0.75970,   0.71324,  -0.79371
   0.72465,   0.86685,   0.75650,   0.31669,  -0.62811,   0.49570,  -0.63540,  -0.11532,  -0.93750,   0.93750
  -0.93799,  -0.67746,   0.91116,   0.15902,   0.42921,  -0.18646,   0.93461,  -0.66430,  -0.58577,   0.87736
  -0.54614,  -0.25816,   0.18673,   0.09286,   0.80049,  -0.48256,   0.73397,   0.38576,   0.25156,  -0.45653
  -0.31744,  -0.74915,   0.17094,   0.93750,  -0.54899,   0.54582,   0.93750,  -0.47636,  -0.32959,   0.87173
  -0.64355,   0.62445,  -0.40316,   0.59079,   0.02791,   0.93750,  -0.58158,   0.91416,  -0.45581,  -0.73884
   0.82343,  -0.01731,  -0.78043,  -0.26396,   0.29984,   0.09251,  -0.41976,   0.80247,   0.85902,  -0.63322
  -0.08478,   0.19844,   0.91729,  -0.11944,   0.92393,  -0.44456,   0.87688,  -0.66558,  -0.54355,  -0.27061
  -0.78270,   0.80697,  -0.03637,  -0.11072,  -0.17060,  -0.20469,  -0.47092,  -0.42165,   0.87889,   0.67801
  -0.74359,   0.79075,   0.22156,  -0.00288,  -0.41680,  -0.13397,  -0.45728,  -0.16954,   0.87735,   0.75879
  -0.11059,   0.93750,  -0.87074,  -0.58194,   0.90760,  -0.89587,   0.92117,   0.88279,  -0.40779,  -0.38662
   0.62343,   0.93750,  -0.33976,   0.05834,  -0.71928,  -0.02359,  -0.91527,   0.43000,  -0.86374,   0.93750
  -0.66281,   0.93519,   0.26097,  -0.44305,  -0.25436,   0.28878,  -0.82056,  -0.71149,  -0.88348,   0.93750
  -0.21799,   0.14419,   0.93750,  -0.41739,   0.93750,   0.87999,  -0.87660,   0.92385,  -0.59228,  -0.52076
   0.93750,  -0.54067,  -0.54397,   0.06803,  -0.28539,   0.01821,  -0.63872,  -0.28730,   0.89052,  -0.56371
  -0.13565,  -0.41105,   0.29627,   0.92868,   0.10886,   0.93032,   0.08911,   0.93750,  -0.27302,  -0.48295
   0.10414,   0.03503,   0.90620,  -0.72690,   0.93043,   0.58836,  -0.86270,   0.93750,  -0.34241,  -0.74459
  -0.00414,  -0.73845,  -0.59640,  -0.09166,  -0.62093,  -0.15547,  -0.19319,   0.93750,  -0.57820,   0.93750
   0.87828,  -0.50075,   0.74754,  -0.27258,   0.78272,   0.26954,   0.69755,  -0.42890,  -0.44486,  -0.35154
   0.07191,   0.06524,  -0.67730,   0.93750,  -0.50887,   0.93636,   0.93750,  -0.60281,  -0.76490,  -0.22441
  -0.45286,   0.91066,  -0.11006,  -0.15882,  -0.11826,   0.09708,  -0.46043,  -0.29394,   0.84006,   0.87305
   0.64811,   0.93750,   0.65928,   0.93526,  -0.90519,   0.93750,  -0.52255,  -0.21992,  -0.87604,  -0.47395
  -0.62508,  -0.39375,  -0.08346,  -0.67202,   0.72887,  -0.93750,   0.88487,   0.91787,  -0.66222,   0.93750
  -0.43944,   0.41453,   0.93439,  -0.50741,   0.87382,   0.61893,  -0.88136,   0.93750,  -0.23782,  -0.45919
   0.08841,  -0.01379,  -0.74272,   0.93750,  -0.58817,   0.93750,   0.93750,  -0.67891,  -0.58344,  -0.34346
  -0.50230,   0.93750,  -0.59339,   0.17571,  -0.41772,   0.47203,  -0.76555,   0.93750,  -0.58060,   0.80608
   0.83652,   0.93750,  -0.34528,  -0.03890,   0.09391,   0.33362,  -0.40094,  -0.24537,   0.76636,  -0.93750
   0.87814,  -0.29409,   0.06716,   0.82315,  -0.02880,   0.75258,   0.93750,  -0.02805,   0.40076,  -0.38782
   0.07106,  -0.44477,  -0.72003,  -0.66243,  -0.41817,  -0.92353,   0.06756,   0.93750,  -0.74225,   0.93750
  -0.25179,   0.93750,  -0.48279,  -0.93750,  -0.19354,  -0.68702,   0.93123,  -0.77571,  -0.73877,   0.87619
   0.93750,   0.93750,   0.92433,   0.32336,  -0.18002,  -0.09248,  -0.11353,  -0.92603,  -0.85275,   0.93750
   0.93750,   0.87055,   0.57675,  -0.48413,  -0.04119,  -0.79412,  -0.61123,   0.73214,  -0.87880,   0.38096
  -0.73074,   0.87233,  -0.43205,   0.15292,  -0.11798,  -0.22535,  -0.32481,  -0.09652,   0.82336,   0.84664
  -0.42860,   0.93750,  -0.04643,  -0.30636,   0.84803,  -0.26384,   0.93750,   0.00369,  -0.44150,  -0.64597
  -0.19691,  -0.51084,   0.49053,   0.64124,  -0.27275,   0.15696,   0.44852,  -0.42144,   0.70639,  -0.19329
   0.93750,  -0.81693,   0.92563,   0.69538,  -0.79401,   0.87724,  -0.58465,  -0.78414,  -0.93750,   0.89679
  -0.75990,   0.09485,   0.11536,   0.87977,   0.28699,   0.93750,  -0.51547,   0.93750,   0.00612,  -0.49118
  -0.62041,   0.12305,  -0.07550,  -0.42600,   0.93512,  -0.13147,   0.14283,   0.93750,  -0.22083,  -0.30329
   0.93750,  -0.09239,  -0.23519,  -0.76647,  -0.15000,  -0.67228,  -0.66923,   0.88012,  -0.93750,   0.04109
   0.93096,   0.16314,   0.81941,   0.36292,   0.51537,  -0.62041,   0.93750,  -0.22454,  -0.87500,  -0.20751
  -0.69840,  -0.79955,   0.15852,  -0.51020,   0.93750,   0.93750,  -0.76810,   0.93750,   0.42338,  -0.38153
   0.58571,  -0.51836,  -0.10470,   0.82912,  -0.93750,   0.72665,   0.93506,  -0.75613,  -0.35214,  -0.58536
  -0.79391,  -0.52880,   0.15342,   0.51088,   0.37384,   0.92553,  -0.66688,   0.93750,  -0.36869,  -0.66195
  -0.49260,   0.90745,  -0.34101,   0.27516,  -0.20703,  -0.35954,  -0.05032,  -0.04658,   0.87041,   0.61958
   0.81720,  -0.30266,   0.07257,  -0.60385,  -0.01543,   0.06042,   0.78348,  -0.58326,   0.30385,  -0.21130
   0.54090,   0.93223,  -0.73077,  -0.47645,  -0.82014,  -0.75157,  -0.77764,   0.93750,  -0.87789,   0.93548
   0.76679,  -0.29416,  -0.24464,   0.26030,  -0.21624,  -0.18141,  -0.39252,   0.63902,   0.87756,  -0.14886
  -0.05564,   0.93750,  -0.34579,  -0.71770,   0.87306,  -0.77470,   0.87207,   0.92966,  -0.59286,  -0.80950
  -0.25413,   0.93750,  -0.38318,  -0.55368,  -0.65334,  -0.09407,  -0.93750,  -0.85775,  -0.90836,   0.93750
  -0.81175,   0.22108,   0.07095,   0.93750,  -0.73596,   0.93750,  -0.56536,  -0.43728,  -0.36427,  -0.66053
  -0.62826,   0.34742,   0.93750,  -0.72287,   0.92746,   0.57207,  -0.74691,   0.92194,  -0.70082,  -0.81350
   0.25700,  -0.32028,  -0.45417,   0.84821,  -0.75173,   0.66944,   0.93750,  -0.53921,  -0.33850,   0.12250
  -0.24099,  -0.08478,  -0.07490,   0.93687,  -0.56029,   0.93750,  -0.75166,   0.93750,  -0.77470,   0.93750
   0.93750,   0.89833,  -0.46744,  -0.14394,   0.36530,   0.33162,  -0.24065,  -0.23638,   0.78453,  -0.66928
  -0.35547,   0.93718,  -0.46487,  -0.35036,   0.16618,  -0.83286,   0.93750,  -0.48729,  -0.93750,   0.93750
   0.93750,  -0.57876,   0.54088,  -0.28401,  -0.21066,  -0.57832,   0.09486,   0.93750,  -0.86028,   0.18110
   0.21643,   0.93750,   0.87643,   0.63507,  -0.63219,   0.79966,  -0.85179,  -0.25227,  -0.91618,   0.93750
  -0.03991,  -0.85497,  -0.63013,  -0.31076,  -0.37454,  -0.67769,   0.44896,   0.93750,  -0.74349,   0.93750
   0.93750,  -0.13523,   0.91305,   0.93750,  -0.59858,   0.88206,  -0.84843,  -0.81139,  -0.93750,   0.39356
  -0.53099,   0.93750,   0.33014,  -0.06654,  -0.69079,   0.43577,  -0.78180,  -0.59921,  -0.91166,   0.93750
